"id"	"uri"	"siglaTipo"	"codTipo"	"numero"	"ano"	"ementa"	"ementa_simplificada"	"apreciacao"	"e_urgencia"	"e_projeto_resolução"
2077943	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2077943"	"REQ"	392	4007	2016	"Requer urgência para apreciação do Projeto de Lei nº 4.198, de 2015, que \"Altera dispositivos do Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal, relativos aos recursos."	"requer urgência para apreciação do projeto de lei n 4.198, de 2015, que \"altera dispositivos do decreto-lei n 3.689, de 3 de outubro de 1941 - código de processo penal, relativos aos recursos."	"projeto de lei n 4.198, de 2015"	TRUE	FALSE
2077978	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2077978"	"REQ"	392	4009	2016	"Requer a inclusão na Ordem do Dia, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, em regime de urgência, apreciação do Projeto de Lei complementar nº 76 de 2007 que modifica o art. 2º da Lei Complementar nº 125, de 2007, e visa inclusão de municípios de Minas Gerais na área de abrangência da Sudene."	"requer a inclusão na ordem do dia, nos termos do art. 155 do regimento interno da câmara dos deputados, em regime de urgência, apreciação do projeto de lei complementar n 76 de 2007 que modifica o art. 2 da lei complementar n 125, de 2007, e visa inclusão de municípios de minas gerais na área de abrangência da sudene."	"projeto de lei complementar n 76 de 2007"	TRUE	FALSE
2078010	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078010"	"REQ"	392	4012	2016	"Requeiro a Vossa Excelência, nos termos do art. 155 do Regimento Interno, urgência para apreciação do Projeto de Lei nº 4510, de 2016, que dispõe sobre o uso compassivo da fosfoetanolamina sintética por parte de pacientes com câncer."	"requeiro a vossa excelência, nos termos do art. 155 do regimento interno, urgência para apreciação do projeto de lei n 4510, de 2016, que dispõe sobre o uso compassivo da fosfoetanolamina sintética por parte de pacientes com câncer."	"projeto de lei n 4510, de 2016"	TRUE	FALSE
2078066	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078066"	"REQ"	392	4019	2016	"Requeremos a Vossa Excelência, nos termos do art. 155 do RICD, urgência para apreciação do Projeto de Lei nº  4519 , de 2016, dos Senhores Líderes, que \"Altera a Lei nº 9.504/97, para dispor que honorários advocatícios e de serviços de contabilidade não caracterizam gastos eleitorais\"."	"requeremos a vossa excelência, nos termos do art. 155 do ricd, urgência para apreciação do projeto de lei n 4519 , de 2016, dos senhores líderes, que \"altera a lei n 9.504/97, para dispor que honorários advocatícios e de serviços de contabilidade não caracterizam gastos eleitorais\"."	"projeto de lei n 4519 , de 2016"	TRUE	FALSE
2078439	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078439"	"REQ"	392	4046	2016	"Requer regime de urgência para apreciação do Projeto de Lei n° 4500/2001."	"requer regime de urgência para apreciação do projeto de lei n 4500/2001."	"projeto de lei n 4500/2001"	TRUE	FALSE
2078445	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078445"	"REQ"	392	4049	2016	"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência urgentíssima para apreciação do Projeto do Projeto de Lei 4567/2016."	"requeremos, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência urgentíssima para apreciação do projeto do projeto de lei 4567/2016."	"projeto de lei 4567/2016"	TRUE	FALSE
2078477	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078477"	"REQ"	392	4056	2016	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 1.775/2015."	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 1.775/2015."	"pl n 1.775/2015"	TRUE	FALSE
2078488	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078488"	"REQ"	392	4057	2016	"Requer urgência para apreciação do Projeto de Lei nº 4073, de 2015."	"requer urgência para apreciação do projeto de lei n 4073, de 2015."	"projeto de lei n 4073, de 2015"	TRUE	FALSE
2078490	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078490"	"REQ"	392	4058	2016	"Requer urgência para a tramitação do PL 4.577/2016, que altera o art. 27, § 2º, da Lei 8.038, de 28 de maio de 1990, que institui normas procedimentais para os processos que especifica, perante o Superior Tribunal de Justiça e o Supremo Tribunal Federal, e o art. 637 do Decreto-Lei 3.689, de 3 de outubro de 1941 (Código de Processo Penal)."	"requer urgência para a tramitação do pl 4.577/2016, que altera o art. 27, § 2, da lei 8.038, de 28 de maio de 1990, que institui normas procedimentais para os processos que especifica, perante o superior tribunal de justiça e o supremo tribunal federal, e o art. 637 do decreto-lei 3.689, de 3 de outubro de 1941 (código de processo penal)."	"pl 4.577/2016"	TRUE	FALSE
2078491	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078491"	"REQ"	392	4059	2016	"Requer regime de urgência para apreciação de proposição."	"requer regime de urgência para apreciação de proposição."	"proposicao sem mais"	TRUE	FALSE
2078493	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078493"	"REQ"	392	4060	2016	"Requer regime de urgência para apreciação de proposição."	"requer regime de urgência para apreciação de proposição."	"proposicao sem mais"	TRUE	FALSE
2078497	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078497"	"REQ"	392	4062	2016	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do Projeto de Lei nº 4.476, de 2016."	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do projeto de lei n 4.476, de 2016."	"projeto de lei n 4.476, de 2016"	TRUE	FALSE
2078509	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078509"	"REQ"	392	4063	2016	"Requer regime de urgência para apreciação de proposição."	"requer regime de urgência para apreciação de proposição."	"proposicao sem mais"	TRUE	FALSE
2078510	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078510"	"REQ"	392	4064	2016	"Requer regime de urgência para apreciação de proposição."	"requer regime de urgência para apreciação de proposição."	"proposicao sem mais"	TRUE	FALSE
2078858	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078858"	"REQ"	392	4095	2016	"Requer regime de urgência para apreciação do Projeto de Lei nº 3.454, de 2015."	"requer regime de urgência para apreciação do projeto de lei n 3.454, de 2015."	"projeto de lei n 3.454, de 2015"	TRUE	FALSE
2078890	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078890"	"REQ"	392	4097	2016	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.325/16."	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.325/16."	"pl n 4.325/16"	TRUE	FALSE
2078891	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078891"	"REQ"	392	4098	2016	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.330/16."	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.330/16."	"pl n 4.330/16"	TRUE	FALSE
2078893	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078893"	"REQ"	392	4099	2016	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.409/16."	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.409/16."	"pl n 4.409/16"	TRUE	FALSE
2079005	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2079005"	"REQ"	392	4104	2016	"Requer urgência urgentíssima para apreciação do Projeto de Lei nº 4.476 de 1994."	"requer urgência urgentíssima para apreciação do projeto de lei n 4.476 de 1994."	"projeto de lei n 4.476 de 1994"	TRUE	FALSE
2079038	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2079038"	"REQ"	392	4106	2016	"Sugere regime de urgência para a votação do PL 7.764/2014."	"sugere regime de urgência para a votação do pl 7.764/2014."	"pl 7.764/2014"	TRUE	FALSE
2079081	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2079081"	"REQ"	392	4109	2016	"Requer a Urgência para o PL nº 3.368, de 2015, que introduz art. 146-A no Código Penal Brasileiro - Decreto-Lei n° 2.848, de 7 de dezembro de 1940, dispondo sobre o crime de assédio moral no trabalho."	"requer a urgência para o pl n 3.368, de 2015, que introduz art. 146-a no código penal brasileiro - decreto-lei n 2.848, de 7 de dezembro de 1940, dispondo sobre o crime de assédio moral no trabalho."	"pl n 3.368, de 2015"	TRUE	FALSE
2079138	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2079138"	"REQ"	392	4115	2016	"Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, a urgência para inclusão na Ordem do Dia do Projeto de Lei nº 1.179, de 2015."	"requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, a urgência para inclusão na ordem do dia do projeto de lei n 1.179, de 2015."	"projeto de lei n 1.179, de 2015"	TRUE	FALSE
2079533	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2079533"	"REQ"	392	4148	2016	"Requer urgência para apreciação do PL 1805/2015 que \"Dispõe sobre a localização dos depósitos dos estabelecimentos revendedores e/ou distribuidores de agrotóxicos\"."	"requer urgência para apreciação do pl 1805/2015 que \"dispõe sobre a localização dos depósitos dos estabelecimentos revendedores e/ou distribuidores de agrotóxicos\"."	"pl 1805/2015"	TRUE	FALSE
2080242	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2080242"	"MSC"	406	95	2016	"Nos termos do § 1º do art. 64 da Constituição, submete à deliberação do Congresso Nacional projeto de lei complementar que \"Estabelece o Plano de Auxílio aos Estados e ao Distrito Federal e medidas de estímulo ao reequilíbrio fiscal; altera a Lei nº 9.496, de 11 de setembro de 1997, a Medida Provisória nº 2.192-70, de 24 de agosto de 2001, a Lei Complementar n º 148, de 25 de novembro de 2014, e a Lei Complementar nº 101, de 4 de maio de 2000; e dá outras providências\"."	"nos termos do § 1 do art. 64 da constituição, submete à deliberação do congresso nacional projeto de lei complementar que \"estabelece o plano de auxílio aos estados e ao distrito federal e medidas de estímulo ao reequilíbrio fiscal; altera a lei n 9.496, de 11 de setembro de 1997, a medida provisória n 2.192-70, de 24 de agosto de 2001, a lei complementar n 148, de 25 de novembro de 2014, e a lei complementar n 101, de 4 de maio de 2000; e dá outras providências\"."	"MSC"	FALSE	FALSE
2080468	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2080468"	"REQ"	392	4224	2016	"Requer regime de urgência para apreciação do PL 5.957, de 2013."	"requer regime de urgência para apreciação do pl 5.957, de 2013."	"pl 5.957, de 2013"	TRUE	FALSE
2080915	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2080915"	"REQ"	392	4248	2016	"Requer a Urgência para o PL nº 1.820, de 2015, que Altera a Lei nº 9.099, de 26 de setembro de 1995, de autoria do Deputado Subtenente Gonzaga, PDT-MG para alterar seus arts. 69, 74, 76 e 89 para dar celeridade e eficácia a fase preliminar e dar efetividade ao instituto da Transação Penal, que está apensado ao PL nº 406, de 2007, de autoria do Senado Federal."	"requer a urgência para o pl n 1.820, de 2015, que altera a lei n 9.099, de 26 de setembro de 1995, de autoria do deputado subtenente gonzaga, pdt-mg para alterar seus arts. 69, 74, 76 e 89 para dar celeridade e eficácia a fase preliminar e dar efetividade ao instituto da transação penal, que está apensado ao pl n 406, de 2007, de autoria do senado federal."	"pl n 1.820, de 2015"	TRUE	FALSE
2080937	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2080937"	"REQ"	392	4249	2016	"Requer, nos termos do art. 155 do RICD, urgência para apreciação do Projeto de Lei n. 4.850, de 2016, que \"Estabelece medidas contra a corrupção e demais crimes contra o patrimônio público e combate o enriquecimento ilícito de agentes públicos.\"."	"requer, nos termos do art. 155 do ricd, urgência para apreciação do projeto de lei n. 4.850, de 2016, que \"estabelece medidas contra a corrupção e demais crimes contra o patrimônio público e combate o enriquecimento ilícito de agentes públicos.\"."	"projeto de lei n. 4.850, de 2016"	TRUE	FALSE
2080942	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2080942"	"REQ"	392	4250	2016	"Com base no art. 155 do Regimento Interno, requer regime de urgência para a apreciação do PRC nº 134/2016, que determina o recálculo da proporcionalidade partidária na Câmara dos Deputados na 55ª Legislatura, após as migrações partidárias ocorridas no período autorizado pela Emenda Constitucional nº 91, de 18 de fevereiro de 2016; acrescenta dispositivo ao Regimento Interno para disciplinar a votação dos suplentes no âmbito das Comissões da Câmara dos Deputados e dá outras providências\""	"com base no art. 155 do regimento interno, requer regime de urgência para a apreciação do prc n 134/2016, que determina o recálculo da proporcionalidade partidária na câmara dos deputados na 55ª legislatura, após as migrações partidárias ocorridas no período autorizado pela emenda constitucional n 91, de 18 de fevereiro de 2016; acrescenta dispositivo ao regimento interno para disciplinar a votação dos suplentes no âmbito das comissões da câmara dos deputados e dá outras providências\""	"prc n 134/2016"	TRUE	FALSE
2081484	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081484"	"REQ"	392	4282	2016	"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 2.646, de 2015, que dispõe sobre o subsídio de Ministro do Supremo Tribunal Federal referido no inciso XV do art. 48 da Constituição Federal."	"requeremos, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei n 2.646, de 2015, que dispõe sobre o subsídio de ministro do supremo tribunal federal referido no inciso xv do art. 48 da constituição federal."	"projeto de lei n 2.646, de 2015"	TRUE	FALSE
2081629	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081629"	"REQ"	392	4295	2016	"Requer regime de urgência para apreciação do Projeto de Lei nº 2.742/2015."	"requer regime de urgência para apreciação do projeto de lei n 2.742/2015."	"projeto de lei n 2.742/2015"	TRUE	FALSE
2081630	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081630"	"REQ"	392	4296	2016	"Requer regime de urgência para apreciação do Projeto de Lei nº 2.743/2015."	"requer regime de urgência para apreciação do projeto de lei n 2.743/2015."	"projeto de lei n 2.743/2015"	TRUE	FALSE
2081631	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081631"	"REQ"	392	4297	2016	"Requer regime de urgência para apreciação do Projeto de Lei nº 4.244/2015."	"requer regime de urgência para apreciação do projeto de lei n 4.244/2015."	"projeto de lei n 4.244/2015"	TRUE	FALSE
2081632	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081632"	"REQ"	392	4298	2016	"Requer regime de urgência para apreciação do Projeto de Lei nº 7.926/2014."	"requer regime de urgência para apreciação do projeto de lei n 7.926/2014."	"projeto de lei n 7.926/2014"	TRUE	FALSE
2081729	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081729"	"REQ"	392	4310	2016	"Requeiro a Vossa Excelência, nos termos do art. 155, do RICD, urgência para apreciação do Projeto de LEI Nº 4252,  DE 2015."	"requeiro a vossa excelência, nos termos do art. 155, do ricd, urgência para apreciação do projeto de lei n 4252, de 2015."	"projeto de lei n 4252, de 2015"	TRUE	FALSE
2081730	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081730"	"REQ"	392	4311	2016	"Requeiro a Vossa Excelência, nos termos do art. 155, do RICD, urgência para apreciação do Projeto de LEI Nº 4253,  DE 2015"	"requeiro a vossa excelência, nos termos do art. 155, do ricd, urgência para apreciação do projeto de lei n 4253, de 2015"	"projeto de lei n 4253, de 2015"	TRUE	FALSE
2081859	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081859"	"REQ"	392	4317	2016	"Requer regime de urgência para apreciação do Projeto de Lei n° 1820/15."	"requer regime de urgência para apreciação do projeto de lei n 1820/15."	"projeto de lei n 1820/15"	TRUE	FALSE
2081879	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2081879"	"REQ"	392	4318	2016	"Requer regime de urgência para o Projeto de Lei n º 4.254, de 2015, que \"altera a remuneração de servidores públicos, estabelece opção por novas regras de incorporação de gratificação de desempenho às aposentadorias e pensões, altera os requisitos de acesso a cargos públicos, reestrutura cargos e carreiras, dispõe sobre honorários advocatícios de sucumbência das causas em que forem parte a União, suas autarquias e fundações, e dá outras providências."	"requer regime de urgência para o projeto de lei n 4.254, de 2015, que \"altera a remuneração de servidores públicos, estabelece opção por novas regras de incorporação de gratificação de desempenho às aposentadorias e pensões, altera os requisitos de acesso a cargos públicos, reestrutura cargos e carreiras, dispõe sobre honorários advocatícios de sucumbência das causas em que forem parte a união, suas autarquias e fundações, e dá outras providências."	"projeto de lei n 4.254, de 2015"	TRUE	FALSE
2082526	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2082526"	"REQ"	392	4367	2016	"Requer urgência para apreciação do PL 2647, de 2015, que dispõe sobre o subsídio do Procurador Geral da República."	"requer urgência para apreciação do pl 2647, de 2015, que dispõe sobre o subsídio do procurador geral da república."	"pl 2647, de 2015"	TRUE	FALSE
2082530	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2082530"	"REQ"	392	4368	2016	"Requer urgência urgentíssima para apreciação do Projeto de Decreto Legislativo nº 340, de 2016, que susta, nos termos do art. 49, V, da Constituição Federal, as Portarias nº 844, de 2013, e nº 2.132, de 2013, que estabelecem limites quantitativos (cotas) ao cadastramento de doadores voluntários de medula óssea no País."	"requer urgência urgentíssima para apreciação do projeto de decreto legislativo n 340, de 2016, que susta, nos termos do art. 49, v, da constituição federal, as portarias n 844, de 2013, e n 2.132, de 2013, que estabelecem limites quantitativos (cotas) ao cadastramento de doadores voluntários de medula óssea no país."	"projeto de decreto legislativo n 340, de 2016"	TRUE	FALSE
2082670	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2082670"	"REQ"	392	4376	2016	"Requeremos nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 2.747, de 2015, que dispõe sobre o subsídio do Defensor Público-Geral Federal e dá outras providências."	"requeremos nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei n 2.747, de 2015, que dispõe sobre o subsídio do defensor público-geral federal e dá outras providências."	"projeto de lei n 2.747, de 2015"	TRUE	FALSE
2082742	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2082742"	"REQ"	392	4391	2016	"Requer Regime de Urgência para o Projeto de Lei nº 4.338, de 2016, que \"altera a redação dos arts. 31 e 39 da Lei nº 9.096, de 1995\"."	"requer regime de urgência para o projeto de lei n 4.338, de 2016, que \"altera a redação dos arts. 31 e 39 da lei n 9.096, de 1995\"."	"projeto de lei n 4.338, de 2016"	TRUE	FALSE
2082968	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2082968"	"REQ"	392	4402	2016	"Requer regime de urgência para apreciação de proposição."	"requer regime de urgência para apreciação de proposição."	"proposicao sem mais"	TRUE	FALSE
2083121	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083121"	"REQ"	392	4408	2016	"Requer urgência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, para apreciação do PDC nº 347, de 2016, que \"Susta a aplicação do inciso III e os §§ 1º e 3º do art. 63 da Resolução nº 614, de 28 de maio de 2013, da Agência Nacional de Telecomunicações - Anatel, que autoriza as operadoras de Serviço de Comunicação a imporem franquias em seus planos de serviço.\""	"requer urgência, nos termos do art. 155 do regimento interno da câmara dos deputados, para apreciação do pdc n 347, de 2016, que \"susta a aplicação do inciso iii e os §§ 1 e 3 do art. 63 da resolução n 614, de 28 de maio de 2013, da agência nacional de telecomunicações - anatel, que autoriza as operadoras de serviço de comunicação a imporem franquias em seus planos de serviço.\""	"pdc n 347, de 2016"	TRUE	FALSE
2083148	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083148"	"REQ"	392	4410	2016	"Requer regime de urgência na apreciação do PL nº 2592 de 2015, que \"dispõe sobre o aumento de pena dos crimes de parcelamento irregular de terras da União, sua qualificação quando praticados por agente público, alterando a Lei nº 6.766, de 19 de dezembro de 1979, que \"dispõe sobre o Parcelamento do Solo Urbano e dá outras providências\", e estabelece normas sobre o processo administrativo de desocupação de Terras da União em áreas urbanas em que há edificação ou obras em andamento\"."	"requer regime de urgência na apreciação do pl n 2592 de 2015, que \"dispõe sobre o aumento de pena dos crimes de parcelamento irregular de terras da união, sua qualificação quando praticados por agente público, alterando a lei n 6.766, de 19 de dezembro de 1979, que \"dispõe sobre o parcelamento do solo urbano e dá outras providências\", e estabelece normas sobre o processo administrativo de desocupação de terras da união em áreas urbanas em que há edificação ou obras em andamento\"."	"pl n 2592 de 2015"	TRUE	FALSE
2083149	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083149"	"REQ"	392	4411	2016	"Requerimento de Urgência ao PL 364/2015, que \"altera a Lei nº 11.438, de 29 de dezembro 2006, que dispõe sobre incentivos e benefícios para fomentar as atividades de caráter desportivo e dá outras providências.\""	"requerimento de urgência ao pl 364/2015, que \"altera a lei n 11.438, de 29 de dezembro 2006, que dispõe sobre incentivos e benefícios para fomentar as atividades de caráter desportivo e dá outras providências.\""	"pl 364/2015"	TRUE	FALSE
2083179	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083179"	"REQ"	392	4412	2016	"Requer regime de urgência para a apreciação do PL nº  4.250/2015."	"requer regime de urgência para a apreciação do pl n 4.250/2015."	"pl n 4.250/2015"	TRUE	FALSE
2083180	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083180"	"REQ"	392	4413	2016	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.251/2015."	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.251/2015."	"pl n 4.251/2015"	TRUE	FALSE
2083181	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083181"	"REQ"	392	4414	2016	"Requer regime de urgência para a apreciação do PL nº  4.255/2015."	"requer regime de urgência para a apreciação do pl n 4.255/2015."	"pl n 4.255/2015"	TRUE	FALSE
2083183	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083183"	"REQ"	392	4415	2016	"Requer regime de urgência para apreciação de proposição."	"requer regime de urgência para apreciação de proposição."	"proposicao sem mais"	TRUE	FALSE
2083398	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083398"	"REQ"	392	4421	2016	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 1213/2015."	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 1213/2015."	"pl n 1213/2015"	TRUE	FALSE
2083427	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083427"	"REQ"	392	4423	2016	"Requer regime de urgência para apreciação do PL nº 5.050, de 2016."	"requer regime de urgência para apreciação do pl n 5.050, de 2016."	"pl n 5.050, de 2016"	TRUE	FALSE
2083516	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083516"	"REQ"	392	4425	2016	"Requer regime de urgência na apreciação do Projeto de Lei 4132, de 2012."	"requer regime de urgência na apreciação do projeto de lei 4132, de 2012."	"projeto de lei 4132, de 2012"	TRUE	FALSE
2083531	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083531"	"REQ"	392	4428	2016	"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL 1.241/2015 que \"Altera o art. 4º da Lei nº 9.808, de 20 de julho de 1999, que define 'diretrizes e incentivos fiscais para o desenvolvimento regional e dá outras providências.\" Explicação: Prorroga o prazo de isenção do Adicional ao Frete para a Renovação da Marinha Mercante - AFRMM para empreendimentos instalados na Região Norte e Região Nordeste\"."	"requer urgência, nos termos do art. 155, do regimento interno da câmara dos deputados, para apreciação do pl 1.241/2015 que \"altera o art. 4 da lei n 9.808, de 20 de julho de 1999, que define 'diretrizes e incentivos fiscais para o desenvolvimento regional e dá outras providências.\" explicação: prorroga o prazo de isenção do adicional ao frete para a renovação da marinha mercante - afrmm para empreendimentos instalados na região norte e região nordeste\"."	"pl 1.241/2015"	TRUE	FALSE
2083735	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083735"	"REQ"	392	4435	2016	"Requer regime de urgência para a apreciação do RECURSO nº 136, de 2016, contra decisãoda Presidência da Câmara que anulou autorização da Câmara dos Deputados para que o Senado aprecie a denúncia por crime de responsabilidade contra a Sra. Presidente da República Dilma Roussef, concedida nos termos do art. 51, I da CF/88."	"requer regime de urgência para a apreciação do recurso n 136, de 2016, contra decisãoda presidência da câmara que anulou autorização da câmara dos deputados para que o senado aprecie a denúncia por crime de responsabilidade contra a sra. presidente da república dilma roussef, concedida nos termos do art. 51, i da cf/88."	"REQ"	TRUE	FALSE
2084374	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2084374"	"MSC"	406	239	2016	"Solicita que  seja atribuído o regime de urgência, de acordo com os termos do § 1º do art. 64 da Constituição, ao projeto de lei que tramita na Câmara dos Deputados com o nº 855, de 2015, que \"Altera as Leis nº 4.737, de 15 de julho de 1965, nº 9.504, de 30 de setembro de 1997, e nº 9.096, de 19 de setembro de 1995, para estabelecer sanções a atividades ilícitas relacionadas a prestação de contas de partido político e de campanha eleitoral\", encaminhado ao Congresso Nacional com a Mensagem nº 60, de 1 8 de março de 2015."	"solicita que seja atribuído o regime de urgência, de acordo com os termos do § 1 do art. 64 da constituição, ao projeto de lei que tramita na câmara dos deputados com o n 855, de 2015, que \"altera as leis n 4.737, de 15 de julho de 1965, n 9.504, de 30 de setembro de 1997, e n 9.096, de 19 de setembro de 1995, para estabelecer sanções a atividades ilícitas relacionadas a prestação de contas de partido político e de campanha eleitoral\", encaminhado ao congresso nacional com a mensagem n 60, de 1 8 de março de 2015."	"MSC"	TRUE	FALSE
2084375	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2084375"	"MSC"	406	241	2016	"Solicita que  seja atribuído o regime de urgência, de acordo com os termos do § lº do art. 64 da Constituição, ao projeto de lei que tramita na Câmara dos Deputados com o nº 2.902, de 2011, que \"Altera o Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal, para dispor sobre a medida cautelar de indisponibilidade de bens, direitos e valores; altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940-Código Penal; e altera as Leis nº 9.613, de 3 de março de 1998, e nº 11.343, de 23 de agosto de 2006\", encaminhado ao Congresso Nacional com a Mensagem nº 545, de 7 de dezembro de 2011."	"solicita que seja atribuído o regime de urgência, de acordo com os termos do § l do art. 64 da constituição, ao projeto de lei que tramita na câmara dos deputados com o n 2.902, de 2011, que \"altera o decreto-lei n 3.689, de 3 de outubro de 1941 - código de processo penal, para dispor sobre a medida cautelar de indisponibilidade de bens, direitos e valores; altera o decreto-lei n 2.848, de 7 de dezembro de 1940-código penal; e altera as leis n 9.613, de 3 de março de 1998, e n 11.343, de 23 de agosto de 2006\", encaminhado ao congresso nacional com a mensagem n 545, de 7 de dezembro de 2011."	"mensagem n 545"	TRUE	FALSE
2084379	"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2084379"	"MSC"	406	255	2016	"Submete à deliberação do Congresso Nacional o texto do Projeto de Lei  que \" Dispõe sobre o tratamento de dados pessoais para a garantia do livre desenvolvimento da personalidade e da dignidade da pessoa natural"	"submete à deliberação do congresso nacional o texto do projeto de lei que \" dispõe sobre o tratamento de dados pessoais para a garantia do livre desenvolvimento da personalidade e da dignidade da pessoa natural"	"MSC"	FALSE	FALSE
