id	uri	siglaTipo	codTipo	numero	ano	ementa	ementa_simplificada	apreciacao	e_urgencia	e_projeto_resoluç�
2079138	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2079138	REQ	392	4115	2016	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, a urgência para inclusão na Ordem do Dia do Projeto de Lei nº 1.179, de 2	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, a urgência para inclusão na ordem do dia do projeto de lei n 1.179, de 20	projeto de lei n 1.179, de 2015	TRUE	FALSE
2250841	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2250841	REQ	392	832	2020	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 1.176, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei n 1.176, de 20	projeto de lei n 1.176, de 2020	TRUE	FALSE
2126801	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2126801	REQ	392	6134	2017	Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 1.171-C de 2011, do Deputado Fernando Ferro, que estabelece o uso obrigatório de equipamentos de proteção, como joelheiras, cotoveleiras, botas e coletes, por motoci	requeremos, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei n 1.171-c de 2011, do deputado fernando ferro, que estabelece o uso obrigatório de equipamentos de proteção, como joelheiras, cotoveleiras, botas e coletes, por motocic	projeto de lei n 1.171	TRUE	FALSE
1215868	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1215868	REQ	392	1572	2015	Requer urgência para a apreciação do Projeto de Lei nº 1.163, de 2	requer urgência para a apreciação do projeto de lei n 1.163, de 20	projeto de lei n 1.163, de 2015	TRUE	FALSE
2200480	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200480	REQ	392	1375	2019	"Requer urgência para a tramitação do projeto de lei nº 1.162, de 2007, que \Disciplina a prevenção de acidentes em piscinas, e dá outras provid�"""""	"requer urgência para a tramitação do projeto de lei n 1.162, de 2007, que \disciplina a prevenção de acidentes em piscinas, e dá outras providê"""""	projeto de lei n 1.162, de 2007	TRUE	FALSE
617070	https://dadosabertos.camara.leg.br/api/v2/proposicoes/617070	REQ	392	10280	2014	Requer, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, URGÊNCIA para a tramitação do Projeto de Lei nº 1.162 de 2007, de autoria do Sr. Mário Heringer - PDT/MG, que disciplina a prevenção de acidentes em piscinas, e dá outras pro	requer, nos termos do art. 155, do regimento interno da câmara dos deputados, urgência para a tramitação do projeto de lei n 1.162 de 2007, de autoria do sr. mário heringer - pdt/mg, que disciplina a prevenção de acidentes em piscinas, e dá outras prov	projeto de lei n 1.162 de 2007	TRUE	FALSE
2242623	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242623	REQ	392	553	2020	Requer urgência urgentíssima para a apreciação do Projeto de lei nº 1.158/	requer urgência urgentíssima para a apreciação do projeto de lei n 1.158/2	projeto de lei n 1.158/2020	TRUE	FALSE
2242620	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242620	REQ	392	551	2020	Requer urgência urgentíssima para a apreciação do Projeto de lei nº 1.141/	requer urgência urgentíssima para a apreciação do projeto de lei n 1.141/2	projeto de lei n 1.141/2020	TRUE	FALSE
599064	https://dadosabertos.camara.leg.br/api/v2/proposicoes/599064	REQ	392	8954	2013	Requer regime de urgência na apreciação do Projeto de Lei nº 1.139/2	requer regime de urgência na apreciação do projeto de lei n 1.139/20	projeto de lei n 1.139/2007	TRUE	FALSE
561676	https://dadosabertos.camara.leg.br/api/v2/proposicoes/561676	REQ	392	6469	2012	Requeremos, nos termos regimentais, Urgência, para a apreciação do Projeto de Lei nº 1.139 de 2007, que dispõe sobre os critérios de distribuição dos recursos originários da renúncia fiscal a que se refere o parágrafo 7º do art.19 da Lei nº 8.313, de 23 de deze	requeremos, nos termos regimentais, urgência, para a apreciação do projeto de lei n 1.139 de 2007, que dispõe sobre os critérios de distribuição dos recursos originários da renúncia fiscal a que se refere o parágrafo 7 do art.19 da lei n 8.313, de 23 de dezembr	projeto de lei n 1.139 de 2007	TRUE	FALSE
2248319	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2248319	REQ	392	693	2020	Requer urgência urgentíssima para a apreciação do Projeto de Lei nº 1.117, de 	requer urgência urgentíssima para a apreciação do projeto de lei n 1.117, de 2	projeto de lei n 1.117, de 2020	TRUE	FALSE
2354104	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354104	REQ	392	979	2023	Requer urgência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, para apreciação do Projeto de Lei nº 1.112, de 	requer urgência, nos termos do art. 155 do regimento interno da câmara dos deputados, para apreciação do projeto de lei n 1.112, de 2	projeto de lei n 1.112, de 2023	TRUE	FALSE
2285928	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2285928	REQ	392	1217	2021	Requer, nos termos do art. 155 do Regimento Interno, urgência para o Projeto de Lei nº 1.100, de 2021, que “Dispõe sobre a isenção de Imposto de Renda e dispensa de carência previdenciária para pessoas acometidas por sequelas da COVID-19, alterando a Lei nº 7.713, de 22 de dezembro de 1988 e a Lei nº 8.213, de 24 de julh	requer, nos termos do art. 155 do regimento interno, urgência para o projeto de lei n 1.100, de 2021, que “dispõe sobre a isenção de imposto de renda e dispensa de carência previdenciária para pessoas acometidas por sequelas da covid-19, alterando a lei n 7.713, de 22 de dezembro de 1988 e a lei n 8.213, de 24 de julho d	projeto de lei n 1.100, de 2021	TRUE	FALSE
2233342	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233342	REQ	392	3190	2019	Requeiro a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do Projeto de Lei n° 1.095, de 2019, de autoria do Dep. Fred Costa -Patriot	requeiro a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação imediata do projeto de lei n 1.095, de 2019, de autoria do dep. fred costa -patriota	projeto de lei n 1.095, de 2019	TRUE	FALSE
2355595	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355595	REQ	392	1130	2023	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência para a votação do Projeto de Lei nº 1.085	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência para a votação do projeto de lei n 1.085/	projeto de lei n 1.085/2023	TRUE	FALSE
2355597	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355597	REQ	392	1131	2023	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência para a votação do Projeto de Lei nº 1.084	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência para a votação do projeto de lei n 1.084/	projeto de lei n 1.084/2023	TRUE	FALSE
2322638	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322638	REQ	392	738	2022	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 1.070, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei n 1.070, de 20	projeto de lei n 1.070, de 2021	TRUE	FALSE
2248321	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2248321	REQ	392	694	2020	Requer urgência urgentíssima para a apreciação do Projeto de Lei nº 1.070, de 	requer urgência urgentíssima para a apreciação do projeto de lei n 1.070, de 2	projeto de lei n 1.070, de 2020	TRUE	FALSE
2275849	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2275849	REQ	392	631	2021	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime de urgência do Projeto de Lei n° 1.069, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime de urgência do projeto de lei n 1.069, de 20	projeto de lei n 1.069, de 2021	TRUE	FALSE
2249964	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249964	REQ	392	722	2020	"Requeiro, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para tramitação para o Projeto de Lei nº 1.036 de 2020, que \Estabelece a proibição de interrupção dos serviços de conexão à internet residencial, móvel e comercial durante o estado de calamidade pública decorrente do COVID-19 e dá outras"""""	"requeiro, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para tramitação para o projeto de lei n 1.036 de 2020, que \estabelece a proibição de interrupção dos serviços de conexão à internet residencial, móvel e comercial durante o estado de calamidade pública decorrente do covid-19 e dá outras """""	projeto de lei n 1.036 de 2020	TRUE	FALSE
2192973	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192973	REQ	392	595	2019	Requer urgência para apreciação do  Projeto de Lei nº 1.019/2	requer urgência para apreciação do projeto de lei n 1.019/20	projeto de lei n 1.019/2011	TRUE	FALSE
2377273	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2377273	REQ	392	2441	2023	Requer Urgência na apreciação do Projeto de Lei nº 1.016, de 2023, que “altera a Lei nº 12.546, de 14 de dezembro de 2011, para prorrogar o prazo referente à contribuição previdenciária sobre a receita bruta, e a Lei nº 10.865, de 30 de abril de 2004, para prorrogar o prazo referente a acréscimo de alíquota da Contribuição Social para o Financiamento da Seguridade Social devida pelo Importador de Bens Estrangeiros ou Serviços do Exterior (Cofins-Importação), nos term	requer urgência na apreciação do projeto de lei n 1.016, de 2023, que “altera a lei n 12.546, de 14 de dezembro de 2011, para prorrogar o prazo referente à contribuição previdenciária sobre a receita bruta, e a lei n 10.865, de 30 de abril de 2004, para prorrogar o prazo referente a acréscimo de alíquota da contribuição social para o financiamento da seguridade social devida pelo importador de bens estrangeiros ou serviços do exterior (cofins-importação), nos termos 	projeto de lei n 1.016, de 2023	TRUE	FALSE
2275191	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2275191	REQ	392	570	2021	Requer urgência para o Projeto de Lei nº 1.010/2021, que cria o Programa Pró-Leitos enquanto durar a emergência de saúde pública decorrente da pandemia de cov	requer urgência para o projeto de lei n 1.010/2021, que cria o programa pró-leitos enquanto durar a emergência de saúde pública decorrente da pandemia de covi	projeto de lei n 1.010/2021	TRUE	FALSE
2249963	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249963	REQ	392	721	2020	"Requeiro, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para tramitação para o Projeto de Lei nº 1.000 de 2020, que \Cria o Plano Emergencial para Enfrentamento ao COVID-19 nas favelas e periferias, e assegura a garantia ao acesso à água e distribuição de kits com insumos básicos necessários à manutenção das condições de higiene e de saúde para prevenção do contágio e da disseminação do c"""	"requeiro, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para tramitação para o projeto de lei n 1.000 de 2020, que \cria o plano emergencial para enfrentamento ao covid-19 nas favelas e periferias, e assegura a garantia ao acesso à água e distribuição de kits com insumos básicos necessários à manutenção das condições de higiene e de saúde para prevenção do contágio e da disseminação do co"""	projeto de lei n 1.000 de 2020	TRUE	FALSE
482603	https://dadosabertos.camara.leg.br/api/v2/proposicoes/482603	REQ	392	7166	2010	"Requer, nos termos do art. 155 do Regimento Interno, urgência para o Projeto de Lei do Senado Federal nº 7540/2010 que \Altera o Plano de Carreira dos Servidores do Senado Federa""."""	"requer, nos termos do art. 155 do regimento interno, urgência para o projeto de lei do senado federal n 7540/2010 que \altera o plano de carreira dos servidores do senado federal""."""	projeto de lei do senado federal n 7540/2010	TRUE	FALSE
2299545	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2299545	REQ	392	1860	2021	Nos termos do art. 155 do Regimento Interno, requeremos regime de urgência na apreciação do Projeto de Lei Complementar n.º5, de 2021, que “Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) destinados à manutenção ou ao incremento das atividades comerciais, desde que o beneficiário seja o rea	nos termos do art. 155 do regimento interno, requeremos regime de urgência na apreciação do projeto de lei complementar n.5, de 2021, que “altera a lei complementar n 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao imposto sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação (icms) destinados à manutenção ou ao incremento das atividades comerciais, desde que o beneficiário seja o real 	projeto de lei complementar n.5, de 2021	TRUE	FALSE
2299549	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2299549	REQ	392	1862	2021	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei Complementar nº. 67/2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei complementar n. 67/20	projeto de lei complementar n. 67/2021	TRUE	FALSE
2279880	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2279880	REQ	392	911	2021	Requer regime de urgência para apreciação do Projeto de Lei Complementar n. 55/2021 que “altera a Lei Complementar 123, de 14 de dezembro de	requer regime de urgência para apreciação do projeto de lei complementar n. 55/2021 que “altera a lei complementar 123, de 14 de dezembro de	projeto de lei complementar n. 55/2021	TRUE	FALSE
2372010	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372010	REQ	392	2144	2023	Requer urgência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, para apreciação do Projeto de Lei Complementar n.º 45/	requer urgência, nos termos do art. 155 do regimento interno da câmara dos deputados, para apreciação do projeto de lei complementar n. 45/2	projeto de lei complementar n. 45/2023	TRUE	FALSE
2164720	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2164720	REQ	392	7845	2017	Reque urgência para o Projeto de Lei Complementar n. 441, de 2017	reque urgência para o projeto de lei complementar n. 441, de 2017	projeto de lei complementar n. 441, de 2017	TRUE	FALSE
476779	https://dadosabertos.camara.leg.br/api/v2/proposicoes/476779	REQ	392	6850	2010	"Requer urgência para apreciação do Projeto de Lei Complementar n.º 437, de 2008 que Altera a Lei Complementar n.º 116, de 31 de julho de 2003, que \dispõe sobre o Imposto Sobre Serviços de Qualquer Natureza, de competência dos Municípios e do Distrito Federal, e dá outras pro"""	"requer urgência para apreciação do projeto de lei complementar n. 437, de 2008 que altera a lei complementar n. 116, de 31 de julho de 2003, que \dispõe sobre o imposto sobre serviços de qualquer natureza, de competência dos municípios e do distrito federal, e dá outras provi"""	projeto de lei complementar n. 437, de 2008	TRUE	FALSE
498034	https://dadosabertos.camara.leg.br/api/v2/proposicoes/498034	REQ	392	1245	2011	"Requer urgência para a apreciação do Projeto de Lei Complementar n.º 362, de 2006 que \Altera dispositivo da Lei Complementar nº 93, de 4 de fevereiro de 1998, que institui o Fundo de Terras e da Reforma Agrária - Banco da Terra - e dá outras provid""."""	"requer urgência para a apreciação do projeto de lei complementar n. 362, de 2006 que \altera dispositivo da lei complementar n 93, de 4 de fevereiro de 1998, que institui o fundo de terras e da reforma agrária - banco da terra - e dá outras providê""."""	projeto de lei complementar n. 362, de 2006	TRUE	FALSE
470706	https://dadosabertos.camara.leg.br/api/v2/proposicoes/470706	REQ	392	6518	2010	Requer urgência para apreciação do Projeto de Lei Complementar nº. 277, de 2	requer urgência para apreciação do projeto de lei complementar n. 277, de 20	projeto de lei complementar n. 277, de 2005	TRUE	FALSE
2267660	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267660	REQ	392	2983	2020	Requer regime de urgência para a apreciação  do Projeto de Lei Complementar n. 266, de  2020, que “Altera a Lei Complementar n. 173,  de 2020, que estabelece o Programa  Federativo de Enfrentamento ao Coronavírus  SARS-CoV-2 (Covid-19) e dá outras provid�	requer regime de urgência para a apreciação do projeto de lei complementar n. 266, de 2020, que “altera a lei complementar n. 173, de 2020, que estabelece o programa federativo de enfrentamento ao coronavírus sars-cov-2 (covid-19) e dá outras provid�	projeto de lei complementar n. 266, de 2020	TRUE	FALSE
524231	https://dadosabertos.camara.leg.br/api/v2/proposicoes/524231	REQ	392	3515	2011	Requer regime de urgência para apreciação do Projeto de Lei Complementar n.º 230, de 2	requer regime de urgência para apreciação do projeto de lei complementar n. 230, de 20	projeto de lei complementar n. 230, de 2004	TRUE	FALSE
568539	https://dadosabertos.camara.leg.br/api/v2/proposicoes/568539	REQ	392	7132	2013	Requer urgência para apreciação do Projeto de Lei Complementar n.º 223, de 2012, que altera a Lei Complementar nº 62, de 28 de dezembro de 1989, para dispor sobre os critérios de rateio do Fundo de Participação dos Estados e do Distrito Feder	requer urgência para apreciação do projeto de lei complementar n. 223, de 2012, que altera a lei complementar n 62, de 28 de dezembro de 1989, para dispor sobre os critérios de rateio do fundo de participação dos estados e do distrito federal	projeto de lei complementar n. 223, de 2012	TRUE	FALSE
2328955	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2328955	REQ	392	1049	2022	Requer urgência para o Projetode Lei Complementar nº95/2019, que “limita a taxa dejuros a ser cobrada nosfinanciamentos concedidospelas administradoras decartões de cré	requer urgência para o projeto de lei complementar n 95/2019, que “limita a taxa de juros a ser cobrada nos financiamentos concedidos pelas administradoras de cartões de créd	projeto de lei complementar n 95/2019	TRUE	FALSE
2362292	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362292	REQ	392	1537	2023	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei Complementar nº 93, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei complementar n 93, de 20	projeto de lei complementar n 93, de 2023	TRUE	FALSE
2287066	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2287066	REQ	392	1307	2021	Requer, nos termos do art. 155 do RICD, urgência para o Projeto de Lei Complementar nº 9/2021, que altera a Lei Complementar nº 64, de 18 de maio de 1990, para disciplinar a inelegibilidade decorrente da rejeição de contas relativas ao exercício de cargos ou funções públicas, por irregularidade insanável que configure ato doloso de improbidade administrativa, e por decisão irrecorrível do órgão competente, salvo no caso de condenação exclusiva 	requer, nos termos do art. 155 do ricd, urgência para o projeto de lei complementar n 9/2021, que altera a lei complementar n 64, de 18 de maio de 1990, para disciplinar a inelegibilidade decorrente da rejeição de contas relativas ao exercício de cargos ou funções públicas, por irregularidade insanável que configure ato doloso de improbidade administrativa, e por decisão irrecorrível do órgão competente, salvo no caso de condenação exclusiva à	projeto de lei complementar n 9/2021	TRUE	FALSE
2317518	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2317518	REQ	392	247	2022	Requer urgência para a apreciação do Projeto de Lei Complementar nº 8, de 2022, que altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para permitir, excepcionalmente, a adesão ao Simples Nacional no mês de	requer urgência para a apreciação do projeto de lei complementar n 8, de 2022, que altera a lei complementar n 123, de 14 de dezembro de 2006, para permitir, excepcionalmente, a adesão ao simples nacional no mês de j	projeto de lei complementar n 8, de 2022	TRUE	FALSE
2200493	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200493	REQ	392	1378	2019	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei Complementar nº 8, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei complementar n 8, de 20	projeto de lei complementar n 8, de 2019	TRUE	FALSE
2077978	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2077978	REQ	392	4009	2016	Requer a inclusão na Ordem do Dia, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, em regime de urgência, apreciação do Projeto de Lei complementar nº 76 de 2007 que modifica o art. 2º da Lei Complementar nº 125, de 2007, e visa inclusão de municípios de Minas Gerais na área de abrangênci	requer a inclusão na ordem do dia, nos termos do art. 155 do regimento interno da câmara dos deputados, em regime de urgência, apreciação do projeto de lei complementar n 76 de 2007 que modifica o art. 2 da lei complementar n 125, de 2007, e visa inclusão de municípios de minas gerais na área de abrangência d	projeto de lei complementar n 76 de 2007	TRUE	FALSE
2325516	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325516	REQ	392	945	2022	Requer, nos termos do art. 155 do RICD, urgência para o Projeto de Lei Complementar nº 62/2015, que altera a Lei Complementar nº 87, de 13 de setembro de 1996, que dispõe sobre o imposto dos Estados e do Distrito Federal sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação, e dá outras providênci	requer, nos termos do art. 155 do ricd, urgência para o projeto de lei complementar n 62/2015, que altera a lei complementar n 87, de 13 de setembro de 1996, que dispõe sobre o imposto dos estados e do distrito federal sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação, e dá outras providências	projeto de lei complementar n 62/2015	TRUE	FALSE
508967	https://dadosabertos.camara.leg.br/api/v2/proposicoes/508967	REQ	392	2130	2011	Requer, nos termos do artigo 155, do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei Complementar nº 579, de 2010, que dispõe sobre insenção do Imposto Sobre Serviços de qualquer natureza, de competência dos Municípios e do Distrito Federal, à Fedération Internationale de Football Association - FIFA e a outras pessoas, para fatos geradores relacionados com a Copa da Confederações FIFA 2013 e com a Copa do M	requer, nos termos do artigo 155, do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei complementar n 579, de 2010, que dispõe sobre insenção do imposto sobre serviços de qualquer natureza, de competência dos municípios e do distrito federal, à fedération internationale de football association - fifa e a outras pessoas, para fatos geradores relacionados com a copa da confederações fifa 2013 e com a copa do mu	projeto de lei complementar n 579, de 2010	TRUE	FALSE
2186803	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186803	REQ	392	9262	2018	Requer urgência para apreciação do Projeto de Lei Complementar n° 549/2	requer urgência para apreciação do projeto de lei complementar n 549/20	projeto de lei complementar n 549/2018	TRUE	FALSE
2238238	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238238	REQ	392	335	2020	Requer, com o apoiamento dos nobres pares que subscrevem a presente proposição, a urgência para apreciação do Projeto de Lei Complementar nº 543-C, de	requer, com o apoiamento dos nobres pares que subscrevem a presente proposição, a urgência para apreciação do projeto de lei complementar n 543-c, de 	projeto de lei complementar n 543	TRUE	FALSE
2178086	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2178086	REQ	392	8788	2018	Requer urgência para o Projeto de Lei Complementar nº 517/2018, de autoria do Deputado Eduardo Cur	requer urgência para o projeto de lei complementar n 517/2018, de autoria do deputado eduardo cury	projeto de lei complementar n 517/2018	TRUE	FALSE
2297151	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297151	REQ	392	1762	2021	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, regime de urgência para apreciação do Projeto de Lei Complementar n° 512, de 2009, do Sr. Cleber Verde, que estabelece valor teto para concessão de remissão ou anistia das contribuições sociais, como dispõe o § 11 do art. 195 da Constitui�	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, regime de urgência para apreciação do projeto de lei complementar n 512, de 2009, do sr. cleber verde, que estabelece valor teto para concessão de remissão ou anistia das contribuições sociais, como dispõe o § 11 do art. 195 da constituiç	projeto de lei complementar n 512, de 2009	TRUE	FALSE
2174002	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2174002	REQ	392	8563	2018	Requer, nos termos do Art. 155 do Regimento Interno da Câmara dos Deputados, urgência urgentíssima para apreciação do Projeto de Lei Complementar nº 50	requer, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência urgentíssima para apreciação do projeto de lei complementar n 500	projeto de lei complementar n 500/2018	TRUE	FALSE
2375797	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2375797	REQ	392	2390	2023	Requer regime de urgência para a apreciação do Projeto de Lei Complementar nº 50, de 2022, que “Cria o Programa de Desoneração da Exportação de Bens e Serviços - “DESONERA E EXPORTA BRASIL” com o objetivo de recuperar a competitividade internacional da Economia brasileira, altera dispositivos da Lei Complementar nº 87, de 13 de setembro de 1996, e dá out	requer regime de urgência para a apreciação do projeto de lei complementar n 50, de 2022, que “cria o programa de desoneração da exportação de bens e serviços - “desonera e exporta brasil” com o objetivo de recuperar a competitividade internacional da economia brasileira, altera dispositivos da lei complementar n 87, de 13 de setembro de 1996, e dá outra	projeto de lei complementar n 50, de 2022	TRUE	FALSE
2384122	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384122	REQ	392	2831	2023	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei Complementar nº 499, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei complementar n 499, de 20	projeto de lei complementar n 499, de 2018	TRUE	FALSE
2257842	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2257842	REQ	392	1878	2020	Requer Urgência para apreciação do Projeto de Lei Complementar nº 49/2	requer urgência para apreciação do projeto de lei complementar n 49/20	projeto de lei complementar n 49/2020	TRUE	FALSE
2173116	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2173116	REQ	392	8488	2018	"Requer regime de urgência para a apreciação do Projeto de Lei Complementar nº 489, de 2018, que \Altera a Lei nº 5.172, de 25 de outubro de 1966, que dispõe sobre o Sistema Tributário Nacional e institui normas gerais de direito tributário aplicáveis à União, Estados e Municípios, para alterar o método de cálculo dos coeficientes individuais de participação no FPM-Interior, e dá outr"""""	"requer regime de urgência para a apreciação do projeto de lei complementar n 489, de 2018, que \altera a lei n 5.172, de 25 de outubro de 1966, que dispõe sobre o sistema tributário nacional e institui normas gerais de direito tributário aplicáveis à união, estados e municípios, para alterar o método de cálculo dos coeficientes individuais de participação no fpm-interior, e dá outras"""""	projeto de lei complementar n 489, de 2018	TRUE	FALSE
2169397	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2169397	REQ	392	8267	2018	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do Projeto de Lei Complementar nº 470	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do projeto de lei complementar n 470/	projeto de lei complementar n 470/18	TRUE	FALSE
2169244	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2169244	REQ	392	8249	2018	Requer urgência na apreciação do Projeto de Lei Complementar nº 461, de 2	requer urgência na apreciação do projeto de lei complementar n 461, de 20	projeto de lei complementar n 461, de 2017	TRUE	FALSE
2181673	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2181673	REQ	392	9042	2018	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei Complementar nº 455/2017, que altera a Lei Complementar nº 93, de 4 de fevereiro de 1998, para modificar os redutores percentuais incidentes sobre as parcelas dos financiamentos ao amparo dos recursos do Fundo de Terras e da Reforma Agrária - Banco da	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei complementar n 455/2017, que altera a lei complementar n 93, de 4 de fevereiro de 1998, para modificar os redutores percentuais incidentes sobre as parcelas dos financiamentos ao amparo dos recursos do fundo de terras e da reforma agrária - banco da t	projeto de lei complementar n 455/2017	TRUE	FALSE
947758	https://dadosabertos.camara.leg.br/api/v2/proposicoes/947758	REQ	392	599	2015	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei Complementar nº 448 de 2014, que altera a Lei Complementar nº 123, de 14 de dezembro de 2006 para reorganizar e simplificar a metodologia de apuração do imposto devido por optantes do Simples N	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei complementar n 448 de 2014, que altera a lei complementar n 123, de 14 de dezembro de 2006 para reorganizar e simplificar a metodologia de apuração do imposto devido por optantes do simples nac	projeto de lei complementar n 448 de 2014	TRUE	FALSE
